,PatientID,HLH GrayLevelNonUniformity,HLH GrayLevelNonUniformityNormalized,HLH GrayLevelVariance,HLH HighGrayLevelRunEmphasis,HLH LongRunEmphasis,HLH LongRunHighGrayLevelEmphasis,HLH LongRunLowGrayLevelEmphasis,HLH LowGrayLevelRunEmphasis,HLH RunEntropy,HLH RunLengthNonUniformity,HLH RunLengthNonUniformityNormalized,HLH RunPercentage,HLH RunVariance,HLH ShortRunEmphasis,HLH ShortRunHighGrayLevelEmphasis,HLH ShortRunLowGrayLevelEmphasis
16,25_radiomics_HUH,11917.808900093036,0.21720950717382637,2.279890605246997,112.56781605229617,2.8219548314598786,313.906003618524,0.02673871844115372,0.009863897355590302,3.7064665840679494,32069.88514979477,0.579850432245368,0.7111363237219402,0.7862872781431545,0.7876051788923716,88.99332138726088,0.007887584414731476
17,26_radiomics_HUH,5543.370923514642,0.24200147158734314,1.8568136016793735,74.54955781109388,3.0523858863579445,222.76195985799262,0.04451374012018434,0.015227461689610665,3.606303029053376,12976.601393019791,0.5604807241244228,0.696301626403092,0.8898678904979749,0.7737254609813257,58.085485510990516,0.011983700522460571
18,27_radiomics_HUH,1570.68780165763,0.25323828509051516,2.021642897925983,58.80683409828613,3.236076650141331,183.85929048046285,0.06268388138942164,0.021182477085268818,3.6706615304015893,3340.8323978308076,0.534107162095528,0.6741686993403241,0.954502542216306,0.7561531884569378,45.03345270812788,0.01661848058216602
19,28_radiomics_HUH,976.9766108785429,0.16570112956127078,3.9279113661478484,94.45151120201216,2.320343733326177,212.89361719510362,0.028949649416393594,0.013559602739514605,3.900229631602014,3871.672094569294,0.6541547113362616,0.7647258597784504,0.5832092036161207,0.8349172101454012,79.41066382004536,0.011621934121587591
20,2_radiomics_HUH,1009.6504992574993,0.22228940574117648,1.7990119154503692,44.05349721004417,2.429748189369046,104.53083058171045,0.06397812254642517,0.027919177859074766,3.4750184082703837,2807.7930604038065,0.6127159568156801,0.7462397937258272,0.5831646105301527,0.8084439253406092,35.876032643254824,0.02304203884986659
21,3_radiomics_HUH,16456.99554232347,0.3107684316115407,1.5964967842954394,212.07281627781643,4.183842874075995,881.2843276736795,0.02017048788127617,0.0049159429499143325,3.6423930852765873,24417.280165447963,0.45597507335909054,0.6066926973574343,1.3387669274832033,0.6942376375920953,147.62641979773275,0.0034512847438891085
22,4_radiomics_HUH,1693.0691912626166,0.2534829783404443,1.7889940867908654,74.35605315226485,3.1402710869121058,226.68815681012035,0.04614573920405454,0.015205418463109252,3.593769774968524,3688.018610784299,0.5456028938246275,0.6840411434340884,0.9064004273024671,0.7630648761814984,57.2361833577637,0.011798978451643738
23,5_radiomics_HUH,12881.356701859533,0.3929195947473057,0.7507256878687756,73.01594537391071,4.754877623655094,344.84951148579796,0.06716490112694008,0.014417612879268672,3.321908601194737,13882.06497584338,0.4161526400742488,0.5788381855775702,1.5310891333666576,0.6568277364674978,48.110690699877054,0.009591433626942678
24,6_radiomics_HUH,12463.889593070875,0.3095367171487094,1.3133972539679346,91.68581441097625,3.9983950819673546,362.57821818178456,0.045490872731327445,0.011747920499235197,3.55811357950089,19129.48151691703,0.4693799004148449,0.6198584205780784,1.2653336400491308,0.7047748946174414,64.91948231500773,0.008418470837127
25,7_radiomics_HUH,922.4366655350393,0.21195184221720115,2.0770070011964994,44.42360946227249,2.3954354248563896,104.04117585153436,0.06561778022385784,0.03044121796457716,3.5507028360357067,2721.7728725644465,0.6200433861295603,0.7502917771883288,0.5690868939851946,0.8132855644505165,36.41023573537597,0.025632901028359044
26,8_radiomics_HUH,4840.5111604437025,0.2413719173653206,1.700365756692155,58.039407828989845,2.947790000864679,167.94895645825315,0.05618741665860679,0.020239643973331414,3.572533969454717,11292.309370381474,0.5585182918219718,0.6967207195641534,0.8243731389874044,0.7733305870906139,45.16833206176889,0.01601455780465819
27,9_radiomics_HUH,1374.9357283856336,0.18417404293543502,3.5353215840123347,113.83080253611115,2.6930228702536354,299.560278334085,0.026490911878027473,0.010582386482626365,3.9183451636734796,4556.672608157494,0.6068006211334777,0.7264940597623906,0.7507529253139084,0.8054321926596905,92.27164528739303,0.008738904957953006
