,PatientID,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares
10,LUNG1-011,1246.8520240574626,295795.40073394444,-4283.330984326588,383.9672951045749,47.439310247168684,0.7768600658234963,4.70634732995193,3.71098676714351,23.58249264559138,0.3371106754463949,0.2570056262159505,0.9844651097112878,0.9245970376759469,-0.15423911254105918,0.8527992443236665,0.2563719965636074,34.09663978595621,0.004270044808642064,9.121424330147205,0.7860447029781638,0.018864919077833064,68.19327957191238,5.87303858266799,107.85165133793582
11,LUNG1-012,1477.9456691951734,519525.31201819057,-9441.201386340023,366.5985074095864,36.874550183563855,0.8127418318652085,3.636483398126811,3.3489998587646737,23.005069758518818,0.4233171564490894,0.3589280758477973,0.99587716529054,0.9645646445238841,-0.16715044923619374,0.8570947345448552,0.3400645639732523,37.35526729653418,0.014068655744338346,8.05118610439756,0.8293738986124344,0.04664117231138472,74.71053459306837,5.310683455682836,100.86826439828755
12,LUNG1-013,1598.2621472995272,261927.3090090511,-4777.117702246624,128.84481024493908,27.629175545163193,0.6431107130575803,2.7684816564240604,2.9038975711410395,19.62099432915764,0.4809721451007206,0.4250692233126558,0.993019893827806,0.9598705285123414,-0.14532376757152782,0.7854118496460019,0.4001973122778646,39.66044462482167,0.025670909483428643,6.590619052064914,0.6956544995763179,0.06450351815763242,79.32088924964334,4.433557103688828,39.118496447525615
13,LUNG1-015,1153.136498530425,192797.71614284086,-4207.423539276565,224.0371493950609,79.41496698510711,0.46741873709260734,5.810782457703903,3.952166540821555,43.250615561808786,0.3664179237434151,0.30281319624137837,0.9611214700466414,0.8914072449288999,-0.17777966344047183,0.8613502993882747,0.24462147892554936,33.41676476614785,0.022122416309632614,7.5667554030589255,0.5572414600101466,0.10433329775081715,66.83352953229573,5.14290199188294,75.86302909504204
14,LUNG1-016,1524.345173579883,237393.0839205655,-4962.963635921109,162.85811039413477,26.86507920640026,0.707651942799485,3.049850787191672,3.1096020746355437,17.01822367567254,0.43965652073109635,0.37406010174990645,0.9902840027605293,0.9473967220886412,-0.1261856341622693,0.752152471166045,0.3618835799488759,38.604330057431405,0.016415654943598663,7.393799093436309,0.7264457966473128,0.04408918979958633,77.20866011486281,4.8101961806622935,47.43079740013374
15,LUNG1-017,1695.5686021796753,380921.8863797403,-7309.947177475184,221.11711512037147,36.76261061820655,0.7099124918031843,3.4334683643489523,3.230653294336432,24.32850118265599,0.43932084696015544,0.37670617129438444,0.9900834244910908,0.9493246226466519,-0.13037197129632624,0.7741976746573095,0.35720333210949257,40.61336566679124,0.017392914154136217,7.579597771765491,0.7260413827146246,0.0550268085453534,81.22673133358248,4.9668047370493875,64.46993143464451
16,LUNG1-018,1536.7670498145815,538805.4295176703,-9359.139979170048,257.3082167462352,26.489146838342112,0.808231428385684,2.6376319512939537,2.8338860261429817,19.062103444904686,0.5190023978420822,0.4735463270311832,0.9959660293086714,0.9701422297264527,-0.1987541917937721,0.8629132513542004,0.4083832378957396,38.45819333904804,0.025999588767966684,6.898513869688898,0.8298863038670151,0.06235388857114499,76.91638667809603,4.7549864299295175,70.94934089614449
17,LUNG1-019,1638.3956163570367,107655.91628642227,-2267.5617879676124,68.87342555737851,13.830067302718764,0.6569226599046061,1.7900436050745918,2.403147028505608,10.524560859624197,0.5847767480549595,0.5504665371517714,0.9973328637919405,0.9767716735815621,-0.11773997966468987,0.6635130704920935,0.44234487164625114,40.30660397387043,0.07743012793414526,5.206455250863842,0.8261948377332556,0.18452370420475933,80.61320794774086,3.5724715816985624,20.67587321502433
18,LUNG1-020,1347.4280191038388,855583.14279626,-12995.536221509172,596.7969943761166,78.34852772980321,0.7638635736710561,5.464929965687398,3.85439341264981,46.78817615243564,0.3815996962846577,0.31986553140431756,0.9773443917268199,0.9198970208216919,-0.1641807261929412,0.8694926503306128,0.2881099483930973,34.89243807447802,0.011023368873111923,8.856719659975827,0.7964065010965591,0.05074984072217633,69.78487614895606,5.785451612913816,168.78638052647995
19,LUNG1-022,1369.6689975923507,801996.1077017409,-12491.799557087028,575.4073529447559,62.81191005081591,0.7997420959921473,4.8738723824207115,3.71990744309084,37.52196619104015,0.3880871805000782,0.32363686648726975,0.9867507701825826,0.9375307807030164,-0.1783339478588795,0.8883175176968012,0.29855166690619206,35.23196257982462,0.010045495192607315,8.836063987714628,0.8136212536858575,0.042684309869962495,70.46392515964929,5.806163057595492,159.5548157488928
20,LUNG1-023,1837.289233689661,111530.16187705046,-2143.1149372312725,68.21589537944976,14.453566718355992,0.629485025346632,1.79137255638158,2.344493404709911,11.130820648360015,0.5740184960243278,0.5377886481635128,0.9979475948287748,0.9799636981472032,-0.10403023661088083,0.6356554305259281,0.460720399074944,42.70631295365703,0.05869845389324123,5.366977508293463,0.7113075274041415,0.11850811431360146,85.41262590731421,3.6418266937822867,20.667365524451476
21,LUNG1-024,1149.1367486690606,268669.62692911277,-5733.794185600087,271.68024854846806,58.29987383867876,0.6345472745030752,4.89414081050885,3.723251337692446,32.97287173926833,0.3716966352994527,0.30386352375354503,0.9758480784074117,0.914134652661937,-0.1226023962790452,0.776387418981836,0.2910308735870879,33.09835123312838,0.012449928286639803,8.199115340086042,0.6653714995919857,0.0477832818504454,66.19670246625674,5.269877049703994,82.49503059678673
22,LUNG1-025,1765.6924506182886,1149134.7573975693,-9835.941123315371,485.479824205861,44.099900266761,0.8322323399919751,3.8397834356926563,3.3672036071900044,28.157897629860244,0.4472780491641673,0.39076298839506235,0.9942927765138954,0.9603611891743342,-0.21468598347193674,0.903099480164787,0.3372030080975407,40.685858668231226,0.02011850785121479,8.081414257168026,0.86560417745198,0.07304350755915343,81.37171733646245,5.531009202348055,132.3949311181557
23,LUNG1-026,1908.9991815643311,110882.05284754654,-2141.1677687933447,65.65802519961125,14.86391039341286,0.6197777970108767,2.0119375585595907,2.589821325392687,10.671346860989328,0.5412423968023969,0.4957173294116679,0.9948260503737546,0.9650597888600292,-0.12574066850729382,0.7038744342589501,0.4219156564776031,43.54635874675682,0.037173047753407976,6.111667381041236,0.642734034456235,0.1042544673841376,87.09271749351362,4.143664604747841,20.13048389825603
24,LUNG1-027,806.5582737610761,1222653.1973273011,-9871.315622605589,825.9180081546999,154.90258530807014,0.6864009043043551,8.955210516949375,4.165020657141758,54.82154549276314,0.2711744208898367,0.20271128428791615,0.9401320388499719,0.855976837871053,-0.5075507835446006,0.9966567767143807,0.17724694728236967,25.27025668337234,0.007556428327812608,7.538092593669733,0.8898513601469018,0.03488757409476499,50.54051336674468,5.717010313815584,245.20514836569248
25,LUNG1-028,1401.4621417980427,486910.2043205938,-9048.415732811167,370.27470753565655,62.77762848989744,0.6926076315804371,4.844277379393837,3.6940749053604574,37.62655904141719,0.4118276374532642,0.35234465998763653,0.980169980541165,0.9254739609038408,-0.16497194703177936,0.8405005949850655,0.28559407072019893,36.38502704312324,0.01646445842201964,8.14933054699585,0.7317563737500342,0.06692586538260262,72.77005408624649,5.42839105535955,108.26308400638847
26,LUNG1-029,1246.1579780943418,65049.98411922048,-1766.459502598451,79.07098389619377,21.826359923544317,0.5491428956622053,2.474899680984048,2.7977952381245084,15.405287805828058,0.5338163467096269,0.49056631311968185,0.9894705325780737,0.9514591764261884,-0.14610832369318813,0.7555636534176835,0.3983840067162558,35.09681559002135,0.037495108982579725,6.34390435499162,0.6424355163378984,0.10661186596689828,70.1936311800427,4.387643609958954,25.22433595493451
27,LUNG1-030,1679.1328728151218,785769.4064029966,-12083.749425136513,259.97885821817306,33.17163295728621,0.7681888855776948,3.0141966721312636,3.0258959792974167,23.59397746303654,0.4830848454970752,0.4291120874168435,0.9964199606260336,0.9710819207188608,-0.16025526119189815,0.8046863423580974,0.38174485983882334,40.27892902097834,0.023536277869847824,7.141154710349628,0.8287863433943199,0.06373459677530773,80.55785804195669,4.792422928215006,73.2876227938648
28,LUNG1-031,1546.5509657987059,405899.977518196,-7488.089212399281,224.02059949911407,48.17756557352354,0.6427013016747986,3.847427363610257,3.3528852386828345,32.46837914950673,0.46689995360138503,0.41524739536209615,0.9858932757893731,0.9420908857532921,-0.13443315912595347,0.7715678070096386,0.3416969869294625,38.76281815864187,0.034785838787206744,7.14704163630582,0.6878587292053536,0.12723491344427182,77.52563631728378,4.769542181108907,68.04954126815944
29,LUNG1-032,1764.1207193158273,132257.3260039375,-2271.084799189018,51.144775272914984,10.502033443440409,0.6091080626725847,1.1923620966558184,1.87770615154442,9.04902014147877,0.7092368632511109,0.6931440025001474,0.9962142283643018,0.978925214822495,-0.1675514590782229,0.7063011014714847,0.3853993997771016,41.87983814411279,0.13338243900191343,4.197347226007441,0.6614482873121315,0.2559294174807863,83.75967628822556,3.127792513632288,15.41170217908885
30,LUNG1-033,1799.330335986317,653432.4402765712,-3566.110392390238,175.9432363116208,31.425924002428285,0.6796565251408562,2.7270617724606696,2.885480007541417,23.709404139661487,0.5236805134736777,0.47849068352521484,0.9988625111381053,0.98440674023879,-0.17247908116725563,0.8264217868561995,0.3957408731938838,41.9901423929098,0.027984100980964925,6.893840010353274,0.7947298014371318,0.0722384676069341,83.98028478581963,4.736574615189176,51.84229007851229
31,LUNG1-034,1596.0642230772758,25167.792515685458,-787.890738466989,43.72257130515026,11.004172515268676,0.5760398378364658,1.7591454052627447,2.4543605104626267,7.778101224264052,0.5799894864298908,0.5418201767835521,0.9956929667430965,0.9678703039228645,-0.15547587900678578,0.7516475287272576,0.41626086226513487,39.84790836620424,0.04335535783867001,5.9046065574323485,0.6345712774486666,0.10078631649018138,79.69581673240849,4.0969609554527535,13.681685955104738
32,LUNG1-035,1248.0851633587488,296716.3915172937,-6344.852997738751,215.09038044711713,32.84979942672873,0.7255397534811029,3.191629595053077,3.1110106457558206,21.946496058742394,0.48642049402210474,0.43645922227727574,0.9856465302790336,0.94131372354196,-0.15398603054405605,0.7886822270885622,0.37062012131317335,34.675719238403026,0.028436017967955092,7.082639174129066,0.7448303539157147,0.08137142043006786,69.35143847680602,4.783526336922808,61.98504496846142
33,LUNG1-036,1727.2616054569492,753268.3267610348,-11806.763827679712,233.7140875759707,31.203259783274998,0.7610282268861883,2.4699081584035176,2.6318957989328977,24.751380523332337,0.5767793695966686,0.5430587775984514,0.9891570026984381,0.9588578476269141,-0.17501580793704424,0.796368529087834,0.4108639808893013,40.94657030555694,0.06320128691704206,5.761345216696426,0.7841990199974448,0.14653220335530692,81.89314061111388,4.064997138418155,66.22933683981145
34,LUNG1-037,1167.9657306593622,631120.8108548747,-9774.025404436385,501.66019694888587,79.38314920543498,0.7219625697891531,6.0611973855925365,4.011707929012511,39.90293813078677,0.32241992500414657,0.2502755390691701,0.9719398970672881,0.9025867858546746,-0.20184547931621452,0.9181880822895554,0.24271457384481313,32.59058341013308,0.00609530823300907,8.913860457818696,0.7359124144824093,0.030454817894638306,65.18116682026616,5.929072442190525,145.26083653858015
35,LUNG1-038,1693.7681593005216,202013.1253461551,-4545.434640202052,157.86158089205261,25.719135829276446,0.7109793719688728,2.6651031371435487,2.8873857014994035,18.294590841216397,0.5288318743534053,0.4855252863629736,0.9950325047551483,0.96626407370833,-0.16613177245068553,0.8145866198890191,0.389129813315657,40.7513682705743,0.03477175768567178,6.726142687280073,0.7498820293619654,0.09542820450028255,81.50273654114861,4.603594431073602,45.895179180332214
36,LUNG1-039,1115.0990505505083,282492.7338866797,-4937.16847510589,313.0190953643445,101.71428765908897,0.49332042234351486,6.8975132855417804,4.119628683528438,49.60372348193646,0.3277590318768742,0.26289241375641603,0.9540391072458542,0.8784362157046537,-0.1629215708288242,0.8522194553555368,0.23030986599148762,32.577612999884494,0.012718727606077052,8.249736141681801,0.7022024837002032,0.0705934971050874,65.15522599976897,5.489536912270901,103.68334575585837
37,LUNG1-040,1392.6700319381478,134497.37041307308,-3124.54839259013,99.24780854711861,19.408934482127282,0.6436614754004457,2.0705532007743255,2.462514997642813,14.794021722850282,0.5806736650085869,0.5481578297996914,0.9948408444680177,0.9693487802327776,-0.1531550866767154,0.7399895583225751,0.44011174560920546,37.049107111653285,0.05725867908466969,5.619925926565909,0.6861342065187201,0.12539817301850123,74.09821422330657,3.9541993653465517,29.664185757311483
38,LUNG1-041,1168.918244747293,14676.242102342703,-504.94047856780685,25.71117979938329,8.200161682931661,0.49600115931056704,1.4035807275785028,2.176468587803107,6.201330842207399,0.638257354048416,0.6118267150957785,0.9948228069501931,0.9675561304736541,-0.08886834636218663,0.5448593057340579,0.422498608547841,34.125119288558,0.1343698767747662,4.346298441983053,0.6007879263489663,0.3110537325097819,68.25023857711598,3.053150404434379,8.47783537057874
39,LUNG1-042,1721.6894245513263,74274.81294021907,-1704.074523524834,61.99580309518173,12.820705449242649,0.6359992906902694,1.7749395495473776,2.3955167645595803,9.577720334941803,0.5696676947728091,0.5314588460076395,0.9987030603977444,0.9830557662796772,-0.1323297581526729,0.7142201132115665,0.4495256835819642,41.34462505594178,0.04974512714178085,5.650586540151965,0.6989055012100399,0.127385179579159,82.68925011188351,3.8749223291345607,18.704127136106095
40,LUNG1-043,1362.8390882557533,190027.38735785848,-4154.164095399154,150.29542716547627,16.433898921157663,0.7948533231149385,2.2371663261028836,2.746076386653219,11.248136307903147,0.5371725585447007,0.49229963847407093,0.9979723898778418,0.9766961867231868,-0.20908040447875034,0.8763740144959294,0.3963195528923165,36.45951066403307,0.028333992548596604,6.8163531836879745,0.8145987874536821,0.08512263397264025,72.91902132806618,4.740881141023238,41.682331521658526
41,LUNG1-044,1651.436935630457,204204.91354998533,-4647.93409434815,176.10102568919768,28.49348621376079,0.7124312590278306,2.9284771922815462,3.0305479328379374,19.381188694366276,0.4991453208508412,0.44935213264314144,0.9904272783166941,0.9519165055324792,-0.16445095271549567,0.8084161268793626,0.371154581482105,40.180352525830656,0.02697716355359381,7.078847271148247,0.7434032982643137,0.08425728876261405,80.36070505166134,4.795631786459417,51.14862797573961
42,LUNG1-045,899.0294121825959,21252.229333336247,-299.8755700675846,41.574840359077776,13.770974770692867,0.4809150662756254,2.0964767988887933,2.673847554590062,9.166501382029333,0.5389870349126812,0.49309435364183163,0.9955023856964819,0.9651361830283965,-0.12023888871691736,0.6726979997769237,0.3999218791670609,29.867294473209462,0.04921382955848507,5.869543645345649,0.5478914761321889,0.11437594432187713,59.73458894641892,3.997254992464656,13.836453782442664
43,LUNG1-046,1738.2098271603256,259519.48668931218,-5303.1239569154795,162.77922460148812,23.033753220081206,0.7362870007575519,2.5071500649629903,2.8247684992540028,16.406681871297653,0.5277011468683811,0.4824839619131666,0.9953129650046534,0.9672215263323345,-0.1751026030987513,0.8180144150104097,0.3959161240928595,41.26905239232693,0.03276771655264786,6.7519049711074155,0.7651245151794552,0.09917656398008047,82.53810478465385,4.595660490074705,46.45324445539233
44,LUNG1-047,1331.9816090004003,252073.90204204957,-5657.346760477585,241.9075780313013,42.2005186675207,0.6910597582380708,3.8791552450372526,3.398395968980296,26.289934935870892,0.441849240109482,0.385707358474499,0.9835731980264786,0.9331909999136545,-0.145012797980281,0.7991914818958782,0.3366904538108818,35.80271116094104,0.026482328140359647,7.419965558617452,0.7317822129041165,0.10047483867982208,71.60542232188206,4.946390419725915,71.02702417470557
45,LUNG1-048,1893.3457216558638,667462.4744481564,-4809.76896035927,312.1939460178393,37.18076651984266,0.7814569127020605,3.608060339540192,3.3188878816228944,23.256651512093846,0.4507767678014654,0.39371442807116175,0.9946831904533807,0.9606906363659118,-0.20201367706045878,0.8865162188702477,0.33723207888559603,42.71413395498256,0.017967232841476805,7.985729291216147,0.8238865465685246,0.06061201760116508,85.42826790996497,5.430439456171186,87.34367813442049
46,LUNG1-049,1198.4505813811788,198049.5373330647,-3619.4964300628485,213.73978545730708,88.10925236512723,0.4080337808966246,6.798948222325209,4.153672588618468,38.93880228952555,0.28264818206574627,0.20732218184785883,0.9606205261680194,0.8788412227330547,-0.20531670220422263,0.9161195633204368,0.20489476310589444,34.155569036708314,0.006449937188878785,8.265197882185756,0.7168608502625233,0.033311723883885695,68.31113807341661,5.453807178305912,75.46225945560857
47,LUNG1-050,385.49270581168946,121305.52627988339,1173.358610801512,186.48664683706326,64.34933365752212,0.4830708372661334,5.617248522867433,3.859492543332265,28.25935020184638,0.30908891509574843,0.2294008396305934,0.97780175133083,0.908892084133148,-0.1998949137344842,0.9056796829286801,0.22006701371038268,18.83900971210985,0.00356877985718742,8.881879429678325,0.6809745889857314,0.015635880560894284,37.67801942421972,5.690914223789741,62.70899512364633
48,LUNG1-051,1687.9739652623741,188321.46774467194,-3979.8379436423493,119.11814797478566,23.34770974072362,0.6507594028971079,2.3502023195792274,2.6781793564110146,17.544012060792628,0.56722502526878,0.5306560373840261,0.9922195109864038,0.9614687226158642,-0.1572124396007212,0.7586866327710614,0.40151230126871335,40.79156469656737,0.055562991956415723,5.976976542886542,0.698434963676182,0.1495067201810383,81.58312939313473,4.137521038178404,35.61646442887733
49,LUNG1-052,1443.1379709539992,293051.7740301847,-5766.865331676964,215.53400221231917,41.36976321342251,0.6751008135955571,3.974868385276414,3.4899518608824796,24.586237353275372,0.4057799873102824,0.33889216790887894,0.9875019056269303,0.9384885998758216,-0.13005095195568092,0.7836282706331097,0.3128961881861694,37.41090378882309,0.013953831749235998,7.985390515182527,0.7087163967895017,0.062404159611889935,74.82180757764614,5.192805318456602,64.2259413564354
50,LUNG1-053,884.7485259969853,198940.34914826395,1467.2316704651178,93.60062839526096,16.87550507414891,0.6791275198103232,2.0034812644392366,2.5486609426484956,12.775645773068977,0.5607528253954152,0.5216998592638377,0.9980571829185343,0.9797114660746681,-0.15985670012265005,0.7721992497177168,0.432798032667892,29.42025854602614,0.06671530706469526,5.646645947690001,0.7497754256826674,0.17741987003436424,58.84051709205232,3.9088546392057575,27.61903336735248
51,LUNG1-054,1444.9031584792147,408270.15548864554,-8124.328494081523,259.10144137262546,51.33937182636488,0.6551621464627624,3.890391987688207,3.289849393399417,35.39197539237162,0.4963719725853134,0.4524485772728785,0.9793467496519592,0.9329585267111616,-0.1386402484875901,0.7628849569835536,0.33964197467017,37.32003249347638,0.05470683177799847,6.730987213171191,0.7057456455555323,0.17984990563301606,74.64006498695274,4.546893541962709,77.61020329974761
52,LUNG1-055,1150.7260113086932,63257.51477099966,-1679.0986925532557,75.42579247714467,17.408018379838033,0.6052116821953937,2.234089144987456,2.6926948595558877,12.113316193443637,0.5380919464160706,0.49467911027251693,0.9970923590659557,0.9731891058021829,-0.13951464181992812,0.7227952072099377,0.41317446712649014,33.70722839748844,0.047536259561995725,6.028907832152722,0.7149596178055623,0.13565013512178875,67.41445679497687,4.1305901257854964,23.20845271424567
53,LUNG1-056,1507.1630742584389,35871.414182812914,-928.2665770448099,32.77263081398047,7.584892464158893,0.6016330094032951,1.2582614323930723,1.9931688356848078,5.976138969037909,0.6456223894645277,0.6230303956034808,0.997653556024183,0.979176350788709,-0.11056518515812988,0.6140648530943856,0.4633104919624246,38.74087588239169,0.10676922493804215,4.400180795465214,0.6541698645852371,0.1918116637897474,77.48175176478338,3.110823272708936,10.08938081953484
54,LUNG1-057,1111.0239263786007,49031.83183782812,-1329.0772924553708,51.6810962950651,9.769730080590978,0.6462097341333084,1.7677500885201864,2.453142172331673,6.581970794565622,0.5479803961672514,0.5039223629277955,0.9948458277844688,0.9624193358288712,-0.09969180653141206,0.6284150212969585,0.4429822303840781,33.17354158772977,0.054707960846800706,5.490734499185832,0.7023627962909733,0.10986320941195335,66.34708317545955,3.6669322907210704,15.362706593914014
55,LUNG1-058,1163.4656200451934,712076.4654495462,-8269.166510790035,570.3147699779228,77.60201936154603,0.7579780060985128,5.992143556101274,4.054835480039966,39.407749493741335,0.32789984448079246,0.2560838171959588,0.9736644707081761,0.9049444218867891,-0.14853877206058763,0.8571892380040949,0.22862268805276623,32.25036978077737,0.005935739384605647,9.565259895291318,0.7818976399912935,0.0469810803708481,64.50073956155474,6.126472628373346,161.97919733486725
56,LUNG1-059,1809.2298392629743,355588.3643191517,-6170.53055749385,161.9564422682022,35.53177642254145,0.6357113580732112,3.085066141352591,3.044233632074916,25.429088260490726,0.4966704327997676,0.4462623528040309,0.9892833485419508,0.9520393742210188,-0.15950005849378293,0.8017758703671517,0.3739557592946308,42.16152411545094,0.02277294637729861,7.074869804027902,0.6751266999395094,0.06754811451754615,84.32304823090188,4.7791607572568235,49.37205467268593
57,LUNG1-060,1543.0179479371332,80858.82447202393,-2081.98301763464,75.10313930868165,10.79541966892435,0.7328347167225968,1.8045093147798275,2.4564806417708343,7.462843749212952,0.5501499848194021,0.5074967353755538,0.9954302595231541,0.9656035074715644,-0.13153540531373364,0.7226559370797279,0.4464794959707683,39.07555915067814,0.053114951619166934,5.640293645589429,0.7697711578884943,0.12405682207117048,78.15111830135629,3.8005288976712177,21.474639744401504
58,LUNG1-061,799.8934532106155,193936.16227383324,-1914.5296326388684,281.5712332013577,98.80941158653111,0.4743748299480073,7.533513379061119,4.262304947067474,37.09860265967847,0.239344949997679,0.15730367630239975,0.9575926944191182,0.8685337986557548,-0.1446888284977144,0.8612760079754502,0.16044614573824345,27.461955214649628,0.0018395022884191538,9.549254254542797,0.5883486944625579,0.00901212877075214,54.92391042929924,5.970921415516786,95.0951611969722
59,LUNG1-062,730.1630745900634,23327.02323487847,-775.2665481812911,45.29006630065929,14.96951476866953,0.49957623773897947,2.4266432139307375,2.8584261981725096,8.80163999202999,0.4802055158350791,0.4203653161120393,0.988813028998453,0.9403498792277399,-0.13981791724412843,0.745857432514752,0.37241436536421035,26.880637024081203,0.03116567116157332,6.099471951880509,0.6607202289777759,0.08048759261352426,53.761274048162406,4.063000983117873,15.064895267332203
60,LUNG1-063,1616.8147192578267,84335.44765030885,-1674.1303259158449,46.86782182594464,12.576085355680295,0.537727395324448,1.6654659820161877,2.2967318324182107,9.727839912440926,0.5913595700736605,0.5576949190395626,0.9945805132678304,0.9676856964724485,-0.11678062713781198,0.6454939862554755,0.45220152050045753,40.10244099453674,0.0713750874793333,4.93130343539787,0.7651479743218713,0.17167998347954727,80.2048819890735,3.427249598059047,14.860976795406234
61,LUNG1-064,1333.6197662361592,88109.72767514431,-2310.5649827644274,96.94039537710026,32.83083567994029,0.46246704484743817,3.061872991535767,3.013476036227347,22.837471728785545,0.5223503181157034,0.4801850967645108,0.9851539681877731,0.9430565001978906,-0.12095671600316459,0.6734121622456054,0.3684440046281491,36.296914156030084,0.056619027996034084,6.064270660157259,0.5372681322894693,0.15306612688122098,72.59382831206017,4.136949816482643,32.44280776426013
62,LUNG1-065,1838.3108223892507,4973.786575395411,-114.96549477021516,8.504429313069103,2.2318491089810295,0.5685651800405516,0.8612081918005507,1.6558686304535224,1.4750047994033215,0.6659753180857949,0.6456120554090794,0.9995180335397218,0.9875932191254708,-0.15257232053087488,0.6960208285050007,0.4872861226684968,42.857224733732224,0.07330224317632066,4.428610883140913,0.6945871866718389,0.1435906601180474,85.71444946746448,3.2397684596827956,2.684069605512534
